ID;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;nb_enfants;Nb_personnes_foyer;Age;Tenure;TotalMnt;TotalPurchases;AcceptedCmpTotal;Children;Is_Parent;Anciennete_mois;NumWebPurchasesMonth;Taux_conversion_web
2156;PhD;Married;22554.0;1;1;38;27;0;10;0;0;4;4;2;0;4;5;0;0;0;0;0;0;0;2;4;70;4442;41;10;0;2;1;145.9;0.013708019191226868;0.27
7788;PhD;Married;23536.0;1;0;53;6;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0;1;3;42;3864;10;4;0;1;1;126.9;0.0;0.0
10323;Graduation;Married;49413.0;0;1;88;205;7;41;3;2;46;2;4;2;5;5;0;0;0;0;0;0;0;1;3;73;4086;304;13;0;1;1;134.2;0.02980625931445604;0.6
7947;Graduation;Married;42231.0;1;1;99;24;0;8;0;1;4;1;1;0;3;5;0;0;0;0;0;0;0;2;4;56;3935;37;5;0;2;1;129.3;0.007733952049497292;0.15
1891;Master;Divorced;78789.0;0;0;12;667;50;850;21;83;83;1;4;6;5;2;0;0;0;0;0;0;1;0;1;45;4529;1754;16;0;0;0;148.8;0.026881720430107524;1.34
2570;Graduation;Together;56534.0;0;1;35;691;7;61;10;0;46;4;10;4;7;8;0;1;0;0;1;0;1;1;3;57;4180;815;25;2;1;1;137.3;0.07283321194464676;0.91
9256;Graduation;Single;58350.0;0;1;5;493;26;206;116;80;80;4;8;3;12;6;0;0;0;0;0;0;0;1;2;54;4380;1001;27;0;1;1;143.9;0.05559416261292564;0.93
7397;Graduation;Single;49090.0;0;1;45;494;5;82;7;0;100;3;7;2;9;7;0;0;0;0;0;0;0;1;2;74;4184;688;21;0;1;1;137.5;0.05090909090909091;0.73
6349;Master;Divorced;61787.0;0;0;71;621;73;414;78;48;85;1;8;4;6;5;0;0;0;0;0;0;0;0;1;38;4197;1319;19;0;0;0;137.9;0.0580130529369108;1.16
10790;PhD;Married;18169.0;1;0;40;9;0;5;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0;1;3;40;4334;21;4;0;1;1;142.4;0.007022471910112359;0.09
10398;2n Cycle;Single;24336.0;1;0;82;1;6;2;8;2;12;1;1;0;2;7;0;0;0;0;0;0;0;1;2;44;4510;31;4;0;1;1;148.2;0.006747638326585695;0.1
2431;Graduation;Married;18222.0;0;0;70;12;4;19;12;6;14;1;2;0;3;8;0;0;0;0;0;0;0;0;2;35;4384;67;6;0;0;0;144.0;0.013888888888888888;0.17
550;Graduation;Divorced;62335.0;0;1;87;243;131;217;85;6;26;2;3;3;13;2;0;0;0;0;0;0;0;1;2;73;4241;708;21;0;1;1;139.3;0.021536252692031584;1.08
1890;2n Cycle;Together;42033.0;1;1;95;11;1;4;2;0;7;1;1;0;2;7;0;0;0;0;0;0;0;2;4;54;4487;25;4;0;2;1;147.4;0.006784260515603799;0.1
10742;PhD;Married;86580.0;0;0;72;532;21;127;26;20;20;0;4;2;5;1;0;0;1;0;0;0;0;0;2;42;4326;746;11;1;0;0;142.1;0.028149190710767068;2.81
10356;PhD;Divorced;41437.0;1;1;5;29;0;2;0;0;1;1;1;0;3;7;0;0;0;0;0;0;0;2;3;68;4484;32;5;0;2;1;147.3;0.00678886625933469;0.1
4676;Master;Widowed;73705.0;0;2;86;612;91;520;258;107;107;2;9;6;8;5;0;0;0;0;0;0;0;2;3;74;3955;1695;25;0;2;1;129.9;0.06928406466512702;1.39
8852;Graduation;Married;61064.0;0;1;80;387;126;342;0;45;180;5;8;4;11;6;0;0;0;0;0;0;0;1;3;49;4506;1080;28;0;1;1;148.0;0.05405405405405406;0.9
5294;Graduation;Single;18358.0;1;0;49;6;8;19;16;4;4;3;3;0;4;7;0;0;0;0;0;0;0;1;2;36;4060;57;10;0;1;1;133.4;0.022488755622188904;0.32
1958;PhD;Together;55012.0;0;1;85;582;0;65;0;0;13;6;8;2;9;5;0;0;0;0;0;0;0;1;3;52;3939;660;25;0;1;1;129.4;0.061823802163833076;1.24
7349;Basic;Together;9722.0;1;0;7;6;17;16;6;16;42;4;3;1;3;8;0;0;0;0;0;0;1;1;3;52;4474;103;11;0;1;1;147.0;0.02040816326530612;0.26
8799;PhD;Married;38175.0;1;0;6;70;6;69;2;3;3;3;3;1;4;7;0;0;0;0;0;0;0;1;3;41;4118;153;11;0;1;1;135.3;0.022172949002217293;0.32
1351;Master;Together;58656.0;0;1;25;962;12;194;16;24;12;4;7;8;13;6;0;0;1;0;0;0;0;1;3;69;4486;1220;32;1;1;1;147.4;0.04748982360922659;0.79
1045;Graduation;Together;52117.0;0;1;55;112;10;107;30;0;20;2;5;2;4;7;0;0;0;0;0;0;0;1;3;60;4521;279;13;0;1;1;148.5;0.03367003367003367;0.48
7732;Graduation;Married;64813.0;1;0;81;293;0;124;179;97;52;1;7;2;10;5;0;0;0;0;0;0;0;1;3;47;4017;745;20;0;1;1;132.0;0.05303030303030303;1.06
8070;PhD;Married;54222.0;0;1;98;199;12;31;3;12;7;1;3;3;5;3;0;0;0;0;0;0;0;1;3;52;3959;264;12;0;1;1;130.1;0.023059185242121447;0.77
477;Graduation;Married;83512.0;0;0;31;1060;61;835;80;20;101;1;4;7;10;1;1;0;1;1;1;0;1;0;2;39;3851;2157;22;4;0;0;126.5;0.03162055335968379;3.16
7832;Master;Married;77520.0;0;1;30;940;44;396;0;88;58;1;8;7;7;4;1;0;1;1;0;0;1;1;3;66;4144;1526;23;3;1;1;136.1;0.05878030859662013;1.47
2202;Graduation;Together;41154.0;0;1;98;44;2;11;2;3;7;1;1;0;4;5;0;0;0;0;0;0;0;1;3;47;4285;69;6;0;1;1;140.8;0.007102272727272727;0.14
7396;Graduation;Married;80398.0;0;0;92;342;51;936;207;35;26;1;5;8;12;3;0;0;1;0;0;0;0;0;2;59;4435;1597;26;1;0;0;145.7;0.03431708991077557;1.14
4055;Basic;Single;18746.0;1;0;41;2;10;11;12;9;20;2;3;0;3;6;0;0;0;0;0;0;0;1;2;33;3870;64;8;0;1;1;127.1;0.023603461841070025;0.39
10340;Graduation;Together;35196.0;1;0;68;75;12;141;43;39;187;6;6;1;5;8;0;0;0;0;0;0;0;1;3;41;4432;497;18;0;1;1;145.6;0.04120879120879121;0.52
10091;Graduation;Single;60230.0;0;1;78;520;20;367;39;81;40;2;6;3;6;5;0;0;0;0;0;0;0;1;2;69;4244;1067;17;0;1;1;139.4;0.0430416068866571;0.86
7629;Graduation;Married;22108.0;1;1;46;5;3;9;6;2;6;2;2;0;3;7;0;0;0;0;0;0;0;2;4;48;3891;31;7;0;2;1;127.8;0.01564945226917058;0.22
10640;Graduation;Together;44392.0;1;1;71;87;5;71;7;12;29;5;4;1;4;7;0;0;0;0;0;0;0;2;4;51;4136;211;14;0;2;1;135.9;0.029433406916850625;0.42
3498;PhD;Married;55424.0;0;1;6;462;61;184;10;53;107;4;7;5;9;6;1;0;0;0;0;0;1;1;3;49;4420;877;25;1;1;1;145.2;0.048209366391184574;0.8
6742;Graduation;Married;17688.0;1;0;82;2;2;1;3;1;2;1;1;0;2;8;0;0;0;0;0;1;0;1;3;46;4371;11;4;0;1;1;143.6;0.006963788300835655;0.09
1172;PhD;Married;92491.0;0;0;71;979;44;935;29;25;22;1;7;5;12;3;0;1;1;1;0;0;1;0;2;42;4263;2034;25;3;0;0;140.0;0.05;1.67
569;Graduation;Single;90273.0;0;0;32;704;129;853;120;74;111;1;5;6;7;2;0;1;1;1;0;0;1;0;1;34;4036;1991;19;3;0;0;132.6;0.037707390648567124;1.89
4686;PhD;Widowed;82571.0;0;0;28;861;31;558;62;95;79;0;6;5;13;2;0;0;1;0;0;0;0;0;1;63;3927;1686;24;1;0;0;129.0;0.046511627906976744;2.33
1381;PhD;Single;38513.0;1;0;20;172;3;115;16;0;18;5;6;1;5;8;0;0;0;0;0;0;1;1;2;43;3991;324;17;0;1;1;131.1;0.045766590389016024;0.57
2634;Master;Single;16653.0;1;0;10;5;7;31;15;4;7;3;2;1;3;6;0;0;0;0;0;0;1;1;2;46;3911;69;9;0;1;1;128.5;0.01556420233463035;0.26
10905;Graduation;Together;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;1;2;4;70;4447;252;16;0;2;1;146.1;0.027378507871321015;0.34
1744;Basic;Single;23529.0;0;1;67;9;7;13;3;2;20;1;1;1;2;6;0;0;0;0;0;0;0;1;2;60;4377;54;5;0;1;1;143.8;0.006954102920723226;0.12
3828;Graduation;Married;71107.0;0;1;61;533;10;217;198;174;195;2;7;6;13;4;0;0;0;0;0;0;0;1;3;74;4336;1327;28;0;1;1;142.4;0.04915730337078651;1.23
8605;PhD;Together;46910.0;1;1;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;0;0;2;4;61;3937;68;7;0;2;1;129.3;0.015467904098994584;0.26
4351;Graduation;Divorced;37244.0;1;1;90;18;2;10;0;0;25;1;1;1;2;7;1;0;0;0;0;0;0;2;3;70;4267;55;5;1;2;1;140.2;0.007132667617689016;0.1
10129;Graduation;Together;82427.0;0;0;35;482;147;509;104;107;107;1;3;5;12;1;0;0;1;0;0;0;0;0;2;59;3948;1456;21;1;0;0;129.7;0.023130300693909023;2.31
2499;2n Cycle;Single;75342.0;0;1;38;204;97;97;21;118;26;1;5;2;10;4;0;0;0;0;0;0;0;1;2;67;4258;563;18;0;1;1;139.9;0.035739814152966405;0.89
10092;Graduation;Divorced;70044.0;0;1;46;1073;0;250;153;14;14;4;7;10;5;5;0;0;0;0;0;0;0;1;2;71;4335;1504;26;0;1;1;142.4;0.04915730337078651;0.98
5796;Graduation;Married;77437.0;0;0;70;560;21;442;29;44;29;1;4;5;13;1;0;0;1;0;0;0;0;0;2;62;4054;1125;23;1;0;0;133.2;0.030030030030030033;3.0
10556;Graduation;Married;54984.0;0;1;51;173;13;131;32;3;6;4;6;1;6;7;0;0;0;1;0;0;0;1;3;66;3875;358;17;1;1;1;127.3;0.04713275726630008;0.67
1064;PhD;Married;42403.0;1;0;18;22;1;11;0;5;3;1;1;0;3;8;0;0;0;0;0;0;0;1;3;54;4039;42;5;0;1;1;132.7;0.0075357950263752835;0.09
48;Graduation;Together;55761.0;0;1;97;136;1;12;0;3;32;2;4;1;3;6;0;1;0;0;0;0;0;1;3;61;3905;184;10;1;1;1;128.3;0.031176929072486356;0.52
7610;Graduation;Together;37292.0;1;0;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;0;0;1;3;42;4276;460;19;0;1;1;140.5;0.042704626334519574;0.53
263;PhD;Single;45576.0;0;0;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;0;1;0;1;80;3871;145;8;0;0;0;127.2;0.023584905660377357;0.29
10814;Graduation;Together;70321.0;0;0;6;303;23;751;82;26;191;1;6;5;13;4;0;0;0;0;0;0;1;0;2;78;4368;1376;25;0;0;0;143.5;0.041811846689895474;1.05
9710;PhD;Divorced;58086.0;0;1;80;708;7;62;0;0;15;2;11;3;7;8;0;0;0;0;0;0;0;1;2;56;4364;792;23;0;1;1;143.4;0.07670850767085076;0.96
9292;Graduation;Married;81795.0;0;0;74;324;132;693;27;118;88;1;4;11;7;2;0;0;0;0;0;0;0;0;2;73;4450;1382;23;0;0;0;146.2;0.02735978112175103;1.37
10250;Basic;Together;28389.0;0;0;49;1;5;3;7;4;8;1;1;0;2;7;0;0;0;0;0;0;0;0;2;78;4425;28;4;0;0;0;145.4;0.0068775790921595595;0.1
5847;Graduation;Divorced;69901.0;0;1;95;312;21;206;102;92;149;3;7;3;10;5;0;0;0;0;0;0;0;1;2;56;4235;882;23;0;1;1;139.1;0.0503235082674335;1.01
737;PhD;Married;80360.0;0;0;56;1493;86;454;112;43;43;2;4;4;5;2;0;1;1;1;0;0;0;0;2;76;4322;2231;15;3;0;0;142.0;0.028169014084507043;1.41
3571;PhD;Together;63342.0;0;1;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;1;1;3;64;4460;1101;19;1;1;1;146.5;0.05460750853242321;0.91
3878;2n Cycle;Single;31859.0;1;0;3;3;4;7;15;8;11;1;1;0;3;7;0;0;0;0;0;0;0;1;2;45;3961;48;5;0;1;1;130.1;0.007686395080707149;0.11
5092;PhD;Widowed;51569.0;0;1;39;380;0;47;6;0;34;4;7;1;7;8;0;1;0;0;0;0;1;1;2;76;4341;467;19;1;1;1;142.6;0.04908835904628331;0.61
5394;Basic;Single;16014.0;1;1;42;3;9;4;7;8;7;4;1;1;4;3;0;0;0;0;0;0;0;2;3;46;4308;38;10;0;2;1;141.5;0.007067137809187279;0.24
3798;Graduation;Married;41120.0;1;1;80;24;2;23;0;8;24;3;2;1;3;6;0;0;0;0;0;0;0;2;4;57;4074;81;9;0;2;1;133.8;0.014947683109118086;0.25
3524;Master;Single;39763.0;1;0;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;0;1;1;2;54;4168;167;10;0;1;1;136.9;0.036523009495982466;0.41
5247;PhD;Married;38725.0;1;1;52;31;0;6;2;1;5;2;1;0;4;4;0;0;0;0;0;0;0;2;4;70;3889;45;7;0;2;1;127.8;0.00782472613458529;0.2
5883;Graduation;Married;77981.0;1;0;78;138;120;204;16;126;60;3;7;4;7;5;0;0;0;0;0;0;0;1;3;53;4238;664;21;0;1;1;139.2;0.05028735632183908;1.01
2118;2n Cycle;Married;62905.0;0;1;68;166;75;96;119;107;59;3;7;2;8;4;0;0;0;0;0;0;0;1;3;61;4131;622;20;0;1;1;135.7;0.05158437730287399;1.29
8812;2n Cycle;Divorced;13533.0;1;0;45;12;3;8;8;0;17;2;2;0;3;7;0;0;0;0;0;0;0;1;2;46;4315;48;7;0;1;1;141.8;0.014104372355430182;0.2
6616;Graduation;Together;59481.0;0;1;47;178;3;85;71;66;58;2;3;3;8;2;0;0;0;0;0;0;0;1;3;50;4088;461;16;0;1;1;134.3;0.022338049143708114;1.12
2797;Graduation;Married;72117.0;0;1;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;0;1;3;48;4152;1073;26;0;1;1;136.4;0.06598240469208211;1.32
4328;2n Cycle;Married;21955.0;1;0;81;5;1;7;17;14;11;2;2;1;3;6;0;0;0;0;0;0;0;1;3;39;4134;55;8;0;1;1;135.8;0.014727540500736375;0.25
9167;Graduation;Married;67131.0;0;1;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;0;1;3;69;4299;976;26;0;1;1;141.2;0.06373937677053824;1.06
10560;PhD;Single;36802.0;1;0;23;16;1;2;0;0;1;1;1;0;3;5;0;0;0;0;0;0;0;1;2;45;3852;20;5;0;1;1;126.5;0.007905138339920948;0.16
5534;Master;Married;47808.0;0;1;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;0;0;1;3;50;4091;224;10;1;1;1;134.4;0.022321428571428572;0.32
5093;PhD;Divorced;25509.0;1;0;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;1;1;2;51;4488;101;9;0;1;1;147.4;0.020352781546811395;0.23
8584;PhD;Together;85431.0;0;0;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;0;0;0;2;73;4225;1165;17;0;0;0;138.8;0.01440922190201729;
2694;Graduation;Married;42664.0;0;1;44;21;0;3;0;0;0;1;1;0;3;6;0;0;0;0;0;0;0;1;3;58;3942;24;5;0;1;1;129.5;0.007722007722007722;0.13
164;PhD;Married;28973.0;0;0;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;0;0;2;48;4463;269;13;0;0;0;146.6;0.034106412005457026;0.43
10477;PhD;Together;39435.0;1;0;16;71;0;18;0;0;13;1;3;1;2;7;0;0;0;0;0;0;0;1;3;52;4166;102;7;0;1;1;136.9;0.02191380569758948;0.31
2681;2n Cycle;Married;65370.0;0;0;1;71;22;112;138;89;29;1;2;3;13;1;0;0;0;0;0;0;0;0;2;41;4171;461;19;0;0;0;137.0;0.014598540145985401;1.46
5150;Basic;Single;20194.0;1;0;64;0;4;7;11;10;15;2;2;0;3;6;0;0;0;0;0;0;0;1;2;46;4398;47;7;0;1;1;144.5;0.01384083044982699;0.23
5283;PhD;Single;42473.0;1;1;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;0;2;3;49;3971;144;10;0;2;1;130.5;0.01532567049808429;0.31
9645;Graduation;Married;64590.0;0;0;98;920;138;168;36;46;30;1;9;4;10;6;0;0;0;0;0;0;0;0;2;57;4462;1338;24;0;0;0;146.6;0.06139154160982265;1.02
10678;Graduation;Together;71232.0;0;1;91;653;17;170;34;26;17;2;11;2;10;7;0;0;0;0;0;0;0;1;3;66;4052;917;25;0;1;1;133.1;0.08264462809917356;1.18
7261;Graduation;Together;34600.0;1;1;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;1;2;4;54;4383;318;17;0;2;1;144.0;0.034722222222222224;0.43
9648;Graduation;Single;46904.0;1;1;20;153;4;56;0;9;31;4;5;1;4;8;0;0;0;0;0;0;0;2;3;58;4442;253;14;0;2;1;145.9;0.03427004797806717;0.43
2870;Graduation;Married;49094.0;0;1;6;376;0;38;11;8;69;5;6;3;6;6;0;0;0;0;0;0;0;1;3;52;4485;502;20;0;1;1;147.3;0.04073319755600814;0.68
8008;Graduation;Together;36075.0;1;0;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;0;1;3;42;4041;119;7;0;1;1;132.8;0.01506024096385542;0.25
1513;2n Cycle;Together;60839.0;1;1;72;600;21;128;223;150;128;13;2;2;12;8;0;0;0;0;0;0;0;2;4;46;4509;1250;29;0;2;1;148.1;0.013504388926401082;0.17
7960;2n Cycle;Together;82122.0;0;0;89;734;22;350;151;25;100;1;3;9;13;1;0;0;1;0;0;0;0;0;2;63;4157;1382;26;1;0;0;136.6;0.021961932650073207;2.2
9905;Graduation;Together;34074.0;1;1;69;135;1;41;10;1;67;5;3;3;3;6;1;0;0;0;0;0;0;2;4;73;4190;255;14;1;2;1;137.6;0.02180232558139535;0.36
10691;Master;Married;28520.0;1;1;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;0;2;4;65;4219;43;5;0;2;1;138.6;0.007215007215007215;0.12
7002;Graduation;Single;62535.0;0;1;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;0;1;2;70;4108;398;14;0;1;1;135.0;0.022222222222222223;0.74
2952;Master;Single;36273.0;1;0;80;29;3;30;3;2;9;2;3;0;3;6;0;0;0;0;0;0;0;1;2;48;3913;76;8;0;1;1;128.5;0.023346303501945526;0.39
8439;Graduation;Together;63404.0;0;2;97;734;26;70;11;44;17;2;6;3;4;4;0;0;0;1;0;0;0;2;4;61;3862;902;15;1;2;1;126.9;0.04728132387706856;1.18
2831;Graduation;Together;78416.0;0;1;99;453;38;279;188;38;183;2;7;7;10;3;0;0;0;0;0;0;0;1;3;49;3841;1179;26;0;1;1;126.2;0.0554675118858954;1.85
6977;Graduation;Together;75702.0;0;1;87;1073;0;629;145;37;37;1;10;5;13;6;0;0;1;0;0;0;0;1;3;51;4462;1921;29;1;1;1;146.6;0.06821282401091405;1.14
6289;Master;Together;59385.0;1;1;85;135;0;10;0;4;36;2;3;1;4;5;0;0;0;0;0;0;0;2;4;74;4266;185;10;0;2;1;140.1;0.021413276231263385;0.43
8397;Graduation;Married;44689.0;1;1;82;18;0;5;0;0;11;2;1;1;2;7;1;0;0;0;0;0;0;2;4;74;4009;34;6;1;2;1;131.7;0.007593014426727412;0.11
6237;PhD;Single;7144.0;0;2;92;81;4;33;5;2;291;0;23;1;1;0;0;0;0;0;0;0;0;2;3;59;4043;416;25;0;2;1;132.8;0.17319277108433734;
1619;Graduation;Married;90369.0;0;0;2;292;51;981;224;23;17;1;4;6;6;1;0;0;0;0;0;0;1;0;2;69;3901;1588;17;0;0;0;128.2;0.031201248049921998;3.12
1990;PhD;Single;63159.0;0;0;74;965;34;586;89;86;37;1;3;5;8;3;1;0;0;0;0;0;0;0;1;51;4440;1797;17;1;0;0;145.9;0.0205620287868403;0.69
269;PhD;Single;46757.0;0;1;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;0;1;2;62;4429;1143;21;0;1;1;145.5;0.027491408934707903;0.31
8093;Master;Married;79734.0;0;0;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;0;0;2;56;3840;914;14;1;0;0;126.1;0.0317208564631245;3.17
10513;Graduation;Together;63207.0;0;0;68;438;169;565;91;169;70;1;2;3;6;7;0;0;0;1;0;0;0;0;2;33;4364;1502;12;1;0;0;143.4;0.01394700139470014;0.2
10177;Graduation;Divorced;72071.0;0;1;4;531;69;300;150;138;150;3;5;4;8;2;0;0;0;0;0;0;0;1;2;71;4339;1338;20;0;1;1;142.5;0.03508771929824561;1.75
2549;PhD;Together;21840.0;1;0;80;17;0;9;0;0;1;1;1;0;3;9;0;0;0;0;0;0;0;1;3;42;4182;27;5;0;1;1;137.4;0.00727802037845706;0.08
5782;2n Cycle;Together;58582.0;0;1;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;0;1;3;43;4113;763;22;1;1;1;135.1;0.06661732050333087;1.33
10057;Graduation;Single;72282.0;0;0;70;503;27;419;90;139;153;1;5;7;9;7;0;0;0;0;0;0;1;0;1;74;4184;1331;22;0;0;0;137.5;0.03636363636363636;0.52
10307;Graduation;Married;50387.0;0;2;91;369;9;87;12;14;34;3;6;2;8;5;0;0;0;0;0;0;0;2;4;69;4141;525;19;0;2;1;136.0;0.04411764705882353;0.88
8566;PhD;Together;32583.0;1;1;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;2;4;64;3853;9;4;0;2;1;126.6;0.007898894154818327;0.11
2415;Graduation;Together;62568.0;0;1;99;362;17;398;80;35;61;3;5;3;5;4;0;0;0;1;0;0;0;1;3;63;3922;953;16;1;1;1;128.8;0.03881987577639751;0.97
5684;Master;Divorced;44635.0;1;1;25;56;0;9;0;0;3;2;2;0;3;7;0;0;0;0;0;0;0;2;3;54;4100;68;7;0;2;1;134.7;0.014847809948032666;0.21
9166;Graduation;Married;63967.0;0;1;57;387;84;141;73;35;162;3;4;4;12;2;0;0;0;0;0;0;0;1;3;57;4163;882;23;0;1;1;136.8;0.029239766081871343;1.46
1440;2n Cycle;Together;52513.0;0;0;84;367;17;241;104;188;232;2;9;5;9;7;0;0;0;0;0;0;0;0;2;47;4502;1149;25;0;0;0;147.9;0.060851926977687626;0.87
78;Graduation;Married;25293.0;1;0;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;0;1;3;56;4126;37;5;0;1;1;135.5;0.007380073800738007;0.09
5441;PhD;Widowed;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;0;0;0;0;0;0;0;1;2;60;4147;388;15;0;1;1;136.2;0.03671071953010279;0.73
5302;Graduation;Together;78394.0;0;0;13;298;27;697;216;24;166;1;4;6;5;2;0;0;0;0;0;0;1;0;2;39;4338;1428;16;0;0;0;142.5;0.028070175438596492;1.4
4687;Master;Married;80739.0;0;0;92;674;92;736;39;0;92;1;3;11;9;1;0;0;0;0;0;0;0;0;2;67;4241;1633;24;0;0;0;139.3;0.021536252692031584;2.15
1087;Master;Together;22669.0;1;0;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;0;1;1;3;50;4242;173;10;0;1;1;139.4;0.028694404591104734;0.32
6859;Graduation;Single;29236.0;1;0;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;0;0;1;2;38;4103;99;9;0;1;1;134.8;0.029673590504451036;0.33
9860;Graduation;Together;44911.0;0;1;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;0;1;3;66;4310;215;12;0;1;1;141.6;0.02824858757062147;0.4
7129;PhD;Married;54693.0;0;1;72;686;17;142;23;26;35;8;6;4;13;6;0;0;0;0;0;0;0;1;3;63;4336;929;31;0;1;1;142.4;0.042134831460674156;0.7
5866;Graduation;Together;48186.0;1;0;39;97;3;66;12;7;34;3;4;1;4;7;0;0;0;0;0;0;0;1;3;51;3940;219;12;0;1;1;129.4;0.030911901081916538;0.44
10521;Graduation;Married;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;1;2;4;48;4130;174;12;0;2;1;135.7;0.014738393515106855;0.37
7393;Graduation;Together;41580.0;1;1;15;56;5;24;4;0;3;3;2;1;3;5;0;0;0;0;0;0;0;2;4;47;4405;92;9;0;2;1;144.7;0.013821700069108501;0.28
7849;PhD;Married;80336.0;0;0;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;0;0;0;2;55;4132;1052;25;0;0;0;135.7;0.014738393515106855;1.47
332;Graduation;Married;47743.0;0;1;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;0;1;3;68;4303;275;14;1;1;1;141.4;0.028288543140028287;0.47
9847;2n Cycle;Married;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;0;1;3;70;4534;587;16;0;1;1;148.9;0.04701141705842848;0.78
531;PhD;Divorced;57333.0;0;1;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;0;1;1;2;71;4484;1662;33;0;1;1;147.3;0.05431093007467752;0.91
9576;PhD;Together;32313.0;1;0;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;0;1;3;43;4342;159;11;0;1;1;142.6;0.028050490883590466;0.31
6906;Master;Widowed;84953.0;0;0;73;167;48;602;63;72;72;1;3;10;4;2;0;1;1;1;0;0;1;0;1;72;4230;1024;18;3;0;0;139.0;0.02158273381294964;1.08
7419;Master;Divorced;27071.0;1;0;90;8;3;19;0;2;3;2;2;0;3;6;0;0;0;0;0;0;0;1;2;57;3906;35;7;0;1;1;128.3;0.015588464536243178;0.26
3170;Master;Together;68148.0;0;0;86;389;66;408;37;57;85;1;4;4;6;2;0;0;0;0;0;0;0;0;2;68;4141;1042;15;0;0;0;136.0;0.029411764705882353;1.47
8527;Master;Together;65735.0;1;1;37;239;7;119;4;15;11;5;6;2;6;7;0;0;0;0;0;0;0;2;4;60;4043;395;19;0;2;1;132.8;0.04518072289156626;0.65
7872;PhD;Married;86836.0;0;0;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;0;1;0;2;50;4494;557;23;3;0;0;147.6;0.04065040650406504;0.81
9931;PhD;Married;4023.0;1;1;29;5;0;1;1;1;1;15;0;0;0;19;0;0;0;0;0;0;0;2;4;62;3845;9;15;0;2;1;126.3;0.0;0.0
10595;Graduation;Married;30093.0;0;0;19;2;6;28;13;4;16;1;2;0;3;7;0;0;0;0;0;0;0;0;2;35;4195;69;6;0;0;0;137.8;0.014513788098693758;0.21
4609;PhD;Married;57705.0;0;1;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;0;1;3;59;4008;486;18;0;1;1;131.7;0.06074411541381929;1.01
5010;Graduation;Single;25008.0;1;0;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;0;1;2;37;3986;34;6;0;1;1;130.9;0.007639419404125286;0.1
4427;2n Cycle;Single;83257.0;0;0;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;1;0;1;30;4488;1365;28;2;0;0;147.4;0.033921302578018994;0.57
